timestamp,Hydro pumped storage consumption,Hydro Run-of-River,Hydro pumped storage,Wind offshore,Wind onshore,Solar,Load
2022-01-01 00:00:00,-10653.0,8042.9,1659.0,23103.4,93632.0,0.0,166142.6
2022-01-01 01:00:00,-11693.6,8036.700000000001,1519.4,22194.5,89208.9,0.0,161923.2
2022-01-01 02:00:00,-13309.6,8035.8,1284.8,21533.1,85062.1,0.0,158255.2
2022-01-01 03:00:00,-14246.7,8026.2,976.4,22347.9,79342.5,4.5,157352.3
2022-01-01 04:00:00,-11594.6,7986.2,850.7,18126.0,75369.8,9.1,155306.1
2022-01-01 05:00:00,-9349.3,7962.5,667.0,18059.9,74211.8,9.1,153651.7
2022-01-01 06:00:00,-7653.9,7983.099999999999,1099.6,19402.8,69479.6,10.2,156304.9
2022-01-01 07:00:00,-6847.6,8051.8,733.0,16689.4,64267.4,1109.3,161196.4
2022-01-01 08:00:00,-5945.4,8106.2,564.9,16857.4,60505.8,8930.2,170040.6
2022-01-01 09:00:00,-5123.9,8128.1,823.4,16205.4,53989.9,20371.3,177528.0
2022-01-01 10:00:00,-6008.3,8133.1,658.2,17061.4,45976.9,31460.0,186927.4
2022-01-01 11:00:00,-2756.8,8073.3,3486.2,19981.2,40014.7,36847.6,189255.9
2022-01-01 12:00:00,-3724.8,8071.1,5346.8,22111.9,34637.6,32595.9,185564.6
2022-01-01 13:00:00,-2466.1,8038.3,9305.900000000001,23559.8,32317.2,21744.5,182914.1
2022-01-01 14:00:00,-1183.2,8015.9,8166.4,24154.7,33917.2,8260.9,182732.9
2022-01-01 15:00:00,-235.1,7993.0,11733.7,24428.6,41101.6,659.1,191614.9
2022-01-01 16:00:00,-344.29999999999995,7941.0,14519.3,24321.9,49990.4,12.4,206483.5
2022-01-01 17:00:00,-614.5,7922.5,16359.300000000001,24196.9,58092.2,10.4,210381.0
2022-01-01 18:00:00,-854.1,7906.4,13470.900000000001,24346.0,65634.6,10.0,206480.0
2022-01-01 19:00:00,-821.9,7931.4,8559.2,24932.5,69486.5,9.5,198731.8
2022-01-01 20:00:00,-883.9,7950.6,4890.7,25894.8,71460.2,8.4,192208.6
2022-01-01 21:00:00,-2060.1,7936.2,5573.2,26975.7,71807.6,0.0,189907.6
2022-01-01 22:00:00,-2367.1,7908.3,2498.4,27733.8,72799.9,0.0,179486.5
2022-01-01 23:00:00,-14258.7,7834.5,838.8,27776.4,73020.5,0.0,170688.0
2022-01-02 00:00:00,-17131.699999999997,7814.5,1505.8000000000002,27342.8,72366.0,0.0,165931.3
2022-01-02 01:00:00,-16571.7,7816.3,1549.4,27137.4,69375.1,0.0,163061.7
2022-01-02 02:00:00,-15672.7,7808.1,1401.3,25098.699999999997,73086.9,0.0,162146.9
2022-01-02 03:00:00,-16439.4,7792.0,1393.0,24150.6,69697.9,4.300000000000001,162852.7
2022-01-02 04:00:00,-15656.800000000001,7786.2,1360.8000000000002,25258.8,69984.6,8.4,162985.8
2022-01-02 05:00:00,-8650.5,7767.7,1169.9,24004.6,73273.7,8.700000000000001,161590.5
2022-01-02 06:00:00,-5992.5,7754.4,3366.9,21509.5,79359.3,11.5,169013.8
2022-01-02 07:00:00,-4627.8,7751.7,6224.3,22485.0,87226.1,1668.1,181670.5
2022-01-02 08:00:00,-4271.0,7748.1,5865.8,20395.6,90880.8,9700.6,193374.2
2022-01-02 09:00:00,-3898.3,7794.2,5380.5,21725.2,95840.4,19601.3,202333.1
2022-01-02 10:00:00,-3426.0,7816.3,2957.2,24467.7,102198.70000000001,25548.2,214579.9
2022-01-02 11:00:00,-3606.3,7778.7,2199.8,25317.5,110980.3,24919.1,218150.9
2022-01-02 12:00:00,-6107.0,7748.7,1649.9,23927.0,117155.2,18861.0,213331.9
2022-01-02 13:00:00,-6557.1,7749.4,1249.8,22723.5,123300.5,12876.1,210771.2
2022-01-02 14:00:00,-7201.3,7734.7,1524.6,23311.5,129049.0,5072.4,212973.1
2022-01-02 15:00:00,-6341.8,7687.4,1968.1999999999998,25214.3,132895.8,274.0,222151.3
2022-01-02 16:00:00,-3292.2000000000003,7658.8,1945.0,25448.0,137764.4,15.1,234391.30000000002
2022-01-02 17:00:00,-1845.0,7674.5,2484.9,26159.0,138978.0,9.5,235056.2
2022-01-02 18:00:00,-4305.7,7678.0,3403.7000000000003,26933.9,134111.5,8.8,229428.6
2022-01-02 19:00:00,-6319.6,7663.7,4566.1,27814.5,130270.0,8.5,219169.7
2022-01-02 20:00:00,-5827.2,7660.6,3999.1000000000004,26723.699999999997,125059.1,8.5,209871.4
2022-01-02 21:00:00,-9110.099999999999,7657.8,4893.9,24150.2,117504.2,0.0,203739.2
2022-01-02 22:00:00,-8102.2,7674.4,2898.2,23877.8,114758.5,0.0,191493.2
2022-01-02 23:00:00,-13558.5,7648.5,1007.4000000000001,25017.9,110083.6,0.0,181523.5
2022-01-03 00:00:00,-17005.4,7638.8,1464.9,24194.2,102454.7,0.0,174548.4
2022-01-03 01:00:00,-16955.5,7654.7,1645.6,22822.2,101495.0,0.0,170283.3
2022-01-03 02:00:00,-17114.1,7670.0,1173.1,22855.9,98448.1,0.0,172414.5
2022-01-03 03:00:00,-13219.400000000001,7709.2,1068.6,23126.5,104373.20000000001,4.2,178283.1
2022-01-03 04:00:00,-6102.7,7713.6,1426.4,24368.3,119055.1,6.5,193454.9
2022-01-03 05:00:00,-4884.0,7717.9,1643.8,24711.5,138944.8,6.6,221655.3
2022-01-03 06:00:00,-2347.9,7708.2,2915.4,24235.0,144830.9,9.2,246369.6
2022-01-03 07:00:00,-1416.6,7718.2,5853.1,24246.6,141009.3,732.5,260282.3
2022-01-03 08:00:00,-655.1,7755.1,7262.7,24098.2,138520.1,7172.3,265926.5
2022-01-03 09:00:00,-820.5,7784.9,5507.0,22627.1,138998.6,16390.6,271659.7
2022-01-03 10:00:00,-2126.9,7746.1,2793.2,22576.8,141605.7,22481.1,277998.5
2022-01-03 11:00:00,-2996.2,7714.5,3282.8,22526.0,141275.0,23629.5,280513.69999999995
2022-01-03 12:00:00,-2721.8,7708.4,2855.3,22554.1,138534.6,18759.3,277292.9
2022-01-03 13:00:00,-2784.7,7702.2,2469.8,22587.2,134258.2,12552.4,273191.2
2022-01-03 14:00:00,-241.39999999999998,7695.299999999999,6748.4,22607.7,128125.5,4490.5,269394.1
2022-01-03 15:00:00,-855.4,7663.5,13236.8,22628.9,126687.6,222.1,272133.5
2022-01-03 16:00:00,-839.2,7663.8,14264.5,22408.0,124641.7,12.8,281644.0
2022-01-03 17:00:00,-455.1,7677.4,8405.9,21790.0,125222.0,11.4,280645.0
2022-01-03 18:00:00,-543.9,7683.0,7138.6,21823.3,119313.1,10.8,272673.9
2022-01-03 19:00:00,-1511.8999999999999,7678.6,5459.900000000001,20631.9,111764.5,12.2,256511.9
2022-01-03 20:00:00,-7208.3,7618.4,2744.3,20532.1,105684.7,11.7,241348.7
2022-01-03 21:00:00,-9951.2,7597.9,827.3,21917.4,95985.5,0.0,230027.8
2022-01-03 22:00:00,-8363.9,7640.0,834.5,21370.5,88562.5,0.0,215031.7
2022-01-03 23:00:00,-14470.4,7676.5,957.0,21227.4,82426.2,0.0,202853.3
2022-01-04 00:00:00,-17859.8,7654.2,834.5,19456.4,78061.9,0.0,193804.1
2022-01-04 01:00:00,-16938.1,7673.3,895.4,15849.7,72877.3,0.0,190610.3
2022-01-04 02:00:00,-15088.0,7695.5,858.1,13742.1,68278.4,0.0,192500.0
2022-01-04 03:00:00,-12310.0,7704.3,1053.9,10605.1,62727.9,5.4,197705.5
2022-01-04 04:00:00,-8971.199999999999,7667.3,973.1,10048.6,58528.3,10.3,208624.8
2022-01-04 05:00:00,-3155.6000000000004,7662.3,1375.2,12353.1,54727.7,9.8,230673.4
2022-01-04 06:00:00,-2184.0,7668.1,8330.9,13276.8,51249.8,20.1,250407.9
2022-01-04 07:00:00,-770.0999999999999,7719.6,13003.3,13004.7,48546.8,269.70000000000005,264333.8
2022-01-04 08:00:00,-189.0,7763.9,15935.8,11274.3,45919.4,2444.6,269846.6
2022-01-04 09:00:00,-310.0,7812.3,16070.2,14178.7,45508.9,5854.6,273052.2
2022-01-04 10:00:00,-433.5,7807.0,14414.5,14027.9,46605.2,9173.7,277942.5
2022-01-04 11:00:00,-202.29999999999998,7789.5,9147.1,18220.8,46420.8,11587.0,279139.7
2022-01-04 12:00:00,-1485.4,7778.4,2685.4,21765.1,47613.8,11372.1,274887.7
2022-01-04 13:00:00,-1292.1,7759.5,2649.8999999999996,22240.4,50413.5,6065.9,272614.8
2022-01-04 14:00:00,-1050.4,7757.8,5406.1,24558.2,53009.2,2015.0,271538.8
2022-01-04 15:00:00,-416.70000000000005,7794.6,8611.5,24379.3,56605.7,96.1,274786.1
2022-01-04 16:00:00,-349.8,7785.9,12186.1,23793.5,60256.9,14.7,280575.89999999997
2022-01-04 17:00:00,-366.3,7746.7,8358.9,23971.5,60300.6,12.7,279312.1
2022-01-04 18:00:00,-580.5,7721.6,6230.700000000001,24912.7,61830.5,10.9,273547.3
2022-01-04 19:00:00,-345.4,7700.2,5821.1,26191.5,61479.0,10.2,258640.80000000002
2022-01-04 20:00:00,-993.6999999999999,7718.1,4069.6,26514.4,60444.2,10.3,246140.5
2022-01-04 21:00:00,-2871.3,7733.4,3631.7,27228.5,59241.1,0.0,234399.5
2022-01-04 22:00:00,-8030.1,7745.4,2639.9,28919.7,59720.6,0.0,220276.2
2022-01-04 23:00:00,-11598.4,7688.1,1480.4,28737.9,63359.3,0.0,209759.5
2022-01-05 00:00:00,-18788.4,7728.5,1042.6,28027.5,70440.7,0.0,201995.6
2022-01-05 01:00:00,-21093.1,7742.4,899.0,26637.4,80201.2,0.0,198348.1
2022-01-05 02:00:00,-20171.1,7677.2,961.3,25257.1,89837.5,0.0,202341.6
2022-01-05 03:00:00,-17864.7,7644.1,1041.3,24377.6,95714.1,6.5,208798.4
2022-01-05 04:00:00,-14767.6,7669.3,1234.3000000000002,24441.5,102713.9,12.6,221972.1
2022-01-05 05:00:00,-4171.5,7676.9,2292.9,23568.5,112904.5,13.2,245507.4
2022-01-05 06:00:00,-2831.9,7681.1,3081.2,23287.9,119910.7,14.9,267795.1
2022-01-05 07:00:00,-1687.6,7699.0,4159.3,23261.6,125238.1,721.5,280989.4
2022-01-05 08:00:00,-909.2,7730.4,5019.5,23419.0,128937.9,6408.8,286782.6
2022-01-05 09:00:00,-5106.3,7765.2,1690.3,23475.1,134328.1,17087.7,291196.1
2022-01-05 10:00:00,-6511.8,7842.6,1046.9,23446.3,138082.8,26148.1,297577.5
2022-01-05 11:00:00,-9780.7,7877.7,954.4,23509.4,141647.5,29602.6,296873.89999999997
2022-01-05 12:00:00,-6953.2,7917.4,1124.1,23343.4,144338.6,24995.1,293980.4
2022-01-05 13:00:00,-3241.8,7939.9,1270.9,21037.7,145215.6,15438.4,288105.7
2022-01-05 14:00:00,-967.3,7935.2,3395.3,20751.6,141685.8,5467.1,284908.1
2022-01-05 15:00:00,-933.8000000000001,7935.4,8648.5,20257.8,136637.7,391.8,287382.1
2022-01-05 16:00:00,-1419.2,7974.5,12790.5,20057.4,130328.4,15.2,295285.9
2022-01-05 17:00:00,-1452.6,7922.8,3563.8,19490.5,128982.3,12.8,293621.4
2022-01-05 18:00:00,-3590.8,7956.7,1664.6,20137.9,125504.9,11.0,285655.0
2022-01-05 19:00:00,-5356.4,7977.3,1796.0,20456.899999999998,118783.1,11.0,269862.4
2022-01-05 20:00:00,-10747.9,7996.1,1177.6999999999998,20469.399999999998,111307.8,12.0,256475.1
2022-01-05 21:00:00,-11440.9,8025.0,965.9,21524.5,103572.4,0.0,243896.8
2022-01-05 22:00:00,-10860.2,7971.8,963.4000000000001,22039.7,98441.4,0.0,229791.2
2022-01-05 23:00:00,-15446.1,7888.3,1097.1999999999998,21526.5,93266.4,0.0,219057.5
2022-01-06 00:00:00,-13791.5,7888.4,1290.0,22564.1,84414.3,0.0,214507.4
2022-01-06 01:00:00,-13978.5,7866.9,828.8000000000001,25322.5,75663.5,0.0,210225.1
2022-01-06 02:00:00,-13632.1,7846.1,1180.1,25940.9,65867.2,0.0,208247.1
2022-01-06 03:00:00,-9533.8,7808.2,1134.6,22821.4,61046.2,5.4,210741.7
2022-01-06 04:00:00,-5720.2,7792.6,1928.6000000000001,17674.6,58133.4,11.0,217267.4
2022-01-06 05:00:00,-2618.8,7769.3,8242.900000000001,13022.3,53000.7,10.5,231854.1
2022-01-06 06:00:00,-316.79999999999995,7759.5,14819.2,9344.3,45627.6,15.5,249407.8
2022-01-06 07:00:00,-773.6999999999999,7708.700000000001,17360.8,6254.3,39972.8,1444.5,258105.59999999998
2022-01-06 08:00:00,-450.4,7743.0,13400.7,3948.5,33903.6,13319.4,262221.7
2022-01-06 09:00:00,-430.8,7749.2,10939.4,2877.6,27680.8,31636.1,264100.9
2022-01-06 10:00:00,-764.8,7762.5,5321.3,2446.1,22929.8,47366.9,266293.8
2022-01-06 11:00:00,-578.5,7784.0,3094.6,3381.7,19461.8,53807.4,263701.1
2022-01-06 12:00:00,-1504.4,7695.4,1727.1,5674.3,16910.6,49195.9,258039.1
2022-01-06 13:00:00,-983.4,7660.6,6851.7,6990.5,14507.0,33705.0,252544.0
2022-01-06 14:00:00,-919.1999999999999,7647.4,10497.9,8472.599999999999,14039.599999999999,12595.699999999999,250676.7
2022-01-06 15:00:00,-722.5,7600.0,11217.4,11224.5,19916.8,758.1999999999999,255654.9
2022-01-06 16:00:00,-95.6,7595.8,11823.6,17331.7,29463.0,15.7,270712.7
2022-01-06 17:00:00,-712.7,7593.9,10193.300000000001,19131.0,40628.3,15.1,272464.2
2022-01-06 18:00:00,-3158.2,7655.7,3483.7,22601.6,50400.0,13.5,268376.1
2022-01-06 19:00:00,-4933.9,7673.799999999999,1436.9,25802.1,58020.4,14.0,258381.6
2022-01-06 20:00:00,-3604.0,7640.5,1492.6,25012.1,64253.399999999994,13.4,246963.6
2022-01-06 21:00:00,-8736.6,7611.8,2722.6000000000004,24169.1,66370.0,0.0,239714.6
2022-01-06 22:00:00,-14165.9,7623.4,945.8,24110.8,69943.6,0.0,228718.3
2022-01-06 23:00:00,-15468.400000000001,7683.3,892.7,24313.6,73540.5,0.0,215564.6
2022-01-07 00:00:00,-19287.8,7702.5,1192.4,24346.800000000003,77316.0,0.0,209289.6
2022-01-07 01:00:00,-19246.4,7643.1,1146.3,24247.1,82760.4,0.0,205635.8
2022-01-07 02:00:00,-19518.1,7616.2,847.8,24221.4,87389.6,0.0,206335.6
2022-01-07 03:00:00,-18449.7,7609.3,833.5,24815.1,89313.6,6.2,213111.2
2022-01-07 04:00:00,-14001.4,7633.5,832.5,24873.2,92331.9,11.0,224271.5
2022-01-07 05:00:00,-8556.2,7581.6,857.3,25820.0,99945.8,9.700000000000001,245640.0
2022-01-07 06:00:00,-5440.5,7564.8,1098.5,25994.300000000003,104629.4,14.1,266430.3
2022-01-07 07:00:00,-4164.2,7587.3,787.8,26005.2,105463.5,1050.3,279049.1
2022-01-07 08:00:00,-2018.0,7610.4,1278.0,26887.2,101391.9,6466.0,286288.1
2022-01-07 09:00:00,-4194.7,7650.4,974.4,27446.2,97647.2,12915.0,289217.0
2022-01-07 10:00:00,-3544.4,7663.6,1068.5,27569.0,94684.5,17874.4,292409.6
2022-01-07 11:00:00,-1150.5,7634.799999999999,1556.9,27471.8,89163.1,19265.5,293099.0
2022-01-07 12:00:00,-1221.2,7619.1,1678.0,27123.9,85786.9,14947.6,285665.6
2022-01-07 13:00:00,-2862.9,7572.099999999999,5624.4,26150.4,80628.2,8309.3,282167.3
2022-01-07 14:00:00,-928.6,7557.1,10180.8,26217.699999999997,74859.7,2954.1,279946.9
2022-01-07 15:00:00,-2238.0,7560.0,12515.3,23809.4,74191.6,193.9,280754.1
2022-01-07 16:00:00,-653.5,7557.4,19363.6,21630.2,75553.2,18.2,286851.0
2022-01-07 17:00:00,-582.6,7560.2,20352.5,18144.2,73863.4,15.2,282718.0
2022-01-07 18:00:00,-579.9,7549.8,17560.8,17919.9,70939.5,13.4,273495.1
2022-01-07 19:00:00,-1021.5999999999999,7553.3,9723.4,17076.3,69548.3,14.8,258502.4
2022-01-07 20:00:00,-1318.5,7543.3,4835.1,15108.0,68287.1,12.3,246132.5
2022-01-07 21:00:00,-3507.2,7529.8,1812.5,15148.8,63802.2,0.0,236213.3
2022-01-07 22:00:00,-4898.5,7495.0,1146.3,13452.9,60005.9,0.0,223268.5
2022-01-07 23:00:00,-7101.0,7458.5,1110.3,14342.2,57591.3,0.0,210775.2
2022-01-08 00:00:00,-9058.8,7467.9,986.5999999999999,14666.3,54571.0,0.0,202127.0
2022-01-08 01:00:00,-11242.5,7456.8,1023.3,15077.7,52448.8,0.0,198428.8
2022-01-08 02:00:00,-10121.9,7434.9,919.6,14820.3,52154.5,0.0,198169.7
2022-01-08 03:00:00,-5526.200000000001,7388.9,1545.3,12696.2,50109.1,5.1,196307.2
2022-01-08 04:00:00,-5895.7,7411.2,1125.2,14508.6,49925.5,10.1,196550.6
2022-01-08 05:00:00,-6212.2,7402.8,1238.2,15500.8,50339.8,8.8,201103.9
2022-01-08 06:00:00,-1991.3,7402.8,6096.1,15245.8,50966.4,11.0,209912.1
2022-01-08 07:00:00,-1324.6,7426.4,8113.400000000001,15986.0,55177.1,451.6,222951.09999999998
2022-01-08 08:00:00,-698.7,7443.8,10289.3,17666.2,54930.7,4906.700000000001,238230.5
2022-01-08 09:00:00,-460.0,7418.0,9564.3,19094.300000000003,54098.799999999996,12373.8,245606.09999999998
2022-01-08 10:00:00,-1120.4,7388.4,7742.799999999999,22715.6,53536.7,20511.6,251746.7
2022-01-08 11:00:00,-1327.3,7386.9,4749.4,26290.5,55427.2,24709.7,252386.0
2022-01-08 12:00:00,-2135.7,7394.0,525.7,27610.1,62954.0,22401.6,248278.1
2022-01-08 13:00:00,-2906.7,7406.1,460.8,28238.8,68759.0,16457.2,244585.80000000002
2022-01-08 14:00:00,-2135.4,7377.1,801.8,28636.7,73246.0,6450.7,245534.5
2022-01-08 15:00:00,-1303.1,7335.0,2254.7,28615.1,83850.2,421.2,252263.4
2022-01-08 16:00:00,-348.4,7311.1,3555.1,27541.3,95146.5,19.6,266738.1
2022-01-08 17:00:00,-1156.1,7324.4,2717.6000000000004,25975.3,105475.3,17.2,267889.2
2022-01-08 18:00:00,-2513.9,7351.1,2067.7,24302.5,113631.6,15.6,259999.3
2022-01-08 19:00:00,-4729.5,7324.7,866.0,24904.3,117788.09999999999,13.4,247611.1
2022-01-08 20:00:00,-6808.900000000001,7282.5,683.1,24278.699999999997,121340.8,14.2,236474.6
2022-01-08 21:00:00,-8920.6,7283.4,1074.0,23594.1,119633.4,0.0,231186.5
2022-01-08 22:00:00,-16213.1,7319.3,1469.5,23014.3,118737.2,0.0,220039.5
2022-01-08 23:00:00,-16512.6,7246.6,1179.6,22243.5,116245.0,0.0,207659.0
2022-01-09 00:00:00,-19149.5,7230.9,1025.6,21331.7,111450.4,0.0,199380.5
2022-01-09 01:00:00,-16463.5,7265.4,1280.6,18250.7,106031.8,0.0,194225.1
2022-01-09 02:00:00,-18192.9,7219.7,1001.1999999999999,18022.699999999997,102167.9,0.0,191167.9
2022-01-09 03:00:00,-19858.5,7221.8,1153.0,18602.6,97413.7,5.8,192442.5
2022-01-09 04:00:00,-18320.2,7261.2,745.7,19012.4,93447.9,11.6,191200.4
2022-01-09 05:00:00,-16649.2,7250.0,979.5,21376.4,95748.6,11.7,190545.3
2022-01-09 06:00:00,-15031.3,7281.4,1292.5,21947.4,95126.6,10.9,197868.9
2022-01-09 07:00:00,-8658.7,7262.2,1040.9,22699.8,92596.0,409.5,208902.8
2022-01-09 08:00:00,-5707.6,7306.0,889.1,23671.3,87545.1,4316.0,224314.6
2022-01-09 09:00:00,-3329.2000000000003,7326.5,1623.1,23553.2,81966.1,11181.9,233823.2
2022-01-09 10:00:00,-1648.0,7326.9,2574.3999999999996,24000.3,76513.2,18083.1,242200.4
2022-01-09 11:00:00,-745.2,7353.2,2665.6,21286.8,71096.6,21286.8,241913.7
2022-01-09 12:00:00,-976.6999999999999,7368.6,2764.4,19572.4,66590.0,19872.1,234140.7
2022-01-09 13:00:00,-682.6,7418.6,4215.2,18689.9,60119.5,13963.9,228736.09999999998
2022-01-09 14:00:00,-912.5999999999999,7473.8,5097.9,18507.2,54545.1,6352.2,226432.0
2022-01-09 15:00:00,-1437.1000000000001,7508.2,5426.6,18118.4,51764.0,663.0,232639.4
2022-01-09 16:00:00,-632.9,7470.0,9118.4,15646.7,48973.0,28.2,246320.7
2022-01-09 17:00:00,-677.6,7453.3,10280.0,13329.3,46053.3,26.7,248786.8
2022-01-09 18:00:00,-656.0,7492.4,4523.5,12528.6,43266.5,28.0,241264.4
2022-01-09 19:00:00,-1818.1,7466.3,3498.0,10518.5,41765.2,15.7,230514.4
2022-01-09 20:00:00,-834.8,7457.7,3207.1,9132.5,38688.5,10.9,221765.3
2022-01-09 21:00:00,-2241.2,7430.1,1932.1,7920.9,34313.2,0.0,218160.9
2022-01-09 22:00:00,-5024.4,7409.2,905.8,6898.4,30885.4,0.0,207148.4
2022-01-09 23:00:00,-10940.8,7389.6,1268.5,5563.9,26582.6,0.0,199058.3
2022-01-10 00:00:00,-12269.8,7388.8,1117.0,4835.299999999999,22540.4,0.0,193112.1
2022-01-10 01:00:00,-14202.9,7351.0,1198.5,3735.3,19430.7,0.0,191838.7
2022-01-10 02:00:00,-11940.3,7309.6,998.4,2912.4,16336.9,0.0,193164.8
2022-01-10 03:00:00,-10422.2,7308.4,837.6,2677.2,13878.2,5.300000000000001,199030.0
2022-01-10 04:00:00,-7971.6,7297.3,1666.8000000000002,3035.8,11912.2,11.2,214621.9
2022-01-10 05:00:00,-1752.2,7271.8,5426.5,2675.5,10594.9,12.5,246256.8
2022-01-10 06:00:00,-655.1,7250.1,12638.0,3078.1,9544.0,12.8,272199.1
2022-01-10 07:00:00,-453.59999999999997,7226.5,17183.1,3518.8999999999996,8568.9,659.0,286434.1
2022-01-10 08:00:00,-484.6,7373.4,14097.6,3526.6,7494.7,6488.5,287472.2
2022-01-10 09:00:00,-552.9,7376.1,10530.9,3473.3,5798.8,16556.4,288400.8
2022-01-10 10:00:00,-28.4,7323.0,10682.7,3398.4,4017.7,24991.4,290050.0
2022-01-10 11:00:00,-71.3,7327.8,5050.7,3263.2,2788.7,27998.2,290519.3
2022-01-10 12:00:00,-193.4,7314.1,7213.8,3128.5,2868.2999999999997,24981.0,287312.2
2022-01-10 13:00:00,-231.7,7361.9,9536.3,3241.0,2722.1,17355.7,282584.6
2022-01-10 14:00:00,-624.9,7379.2,13106.1,3254.7,2960.8,7453.3,280901.7
2022-01-10 15:00:00,-257.5,7416.5,10259.0,3486.4,3856.3999999999996,806.9,282015.5
2022-01-10 16:00:00,-326.1,7482.9,13324.3,3657.8,4917.6,16.7,292636.0
2022-01-10 17:00:00,-162.8,7483.5,8729.7,3935.1,6411.8,14.5,292068.2
2022-01-10 18:00:00,-488.3,7503.4,3389.2,4688.5,7413.1,14.4,285082.1
2022-01-10 19:00:00,-970.7,7467.7,3900.7,5455.6,7124.0,14.700000000000001,269000.3
2022-01-10 20:00:00,-2345.7,7470.0,1480.0,5706.1,7216.3,13.3,254028.7
2022-01-10 21:00:00,-5570.9,7519.3,644.1,5260.1,7987.6,0.0,242378.1
2022-01-10 22:00:00,-10555.800000000001,7578.1,1063.3,5617.6,8598.9,0.0,228237.1
2022-01-10 23:00:00,-19736.4,7620.9,545.0,7054.900000000001,9229.2,0.0,220862.7
2022-01-11 00:00:00,-20240.7,7650.1,707.7,8129.5,8992.9,0.0,214455.0
2022-01-11 01:00:00,-20781.0,7603.1,728.6,8363.4,8522.4,0.0,212540.1
2022-01-11 02:00:00,-19549.6,7609.2,674.7,9090.3,8801.1,0.0,212712.7
2022-01-11 03:00:00,-19428.9,7606.2,560.6,11176.6,8515.4,6.1,217448.8
2022-01-11 04:00:00,-16621.9,7603.6,630.1,12941.8,9539.8,12.0,229606.2
2022-01-11 05:00:00,-3827.6,7625.0,2079.8,14539.4,11059.0,11.6,255261.6
2022-01-11 06:00:00,-556.3,7625.0,6676.1,16285.5,13124.2,12.5,278882.7
2022-01-11 07:00:00,-401.7,7682.1,11997.5,18409.4,14532.6,1291.8,289724.8
2022-01-11 08:00:00,-399.70000000000005,7686.5,7859.6,18217.399999999998,14436.6,9702.3,290855.9
2022-01-11 09:00:00,-323.7,7704.4,4034.5,19381.7,14660.599999999999,24109.4,292303.7
2022-01-11 10:00:00,-2674.3999999999996,7699.6,889.8000000000001,19900.7,15906.4,36218.8,295219.19999999995
2022-01-11 11:00:00,-2056.1,7686.5,572.4,19608.4,15879.8,40527.1,293738.30000000005
2022-01-11 12:00:00,-1060.9,7700.2,1740.7,18264.5,14569.0,35598.8,287795.9
2022-01-11 13:00:00,-965.6,7714.5,4587.5,17503.0,14866.199999999999,23702.5,282979.2
2022-01-11 14:00:00,-85.7,7775.6,7233.7,16583.1,16070.2,8979.1,281527.7
2022-01-11 15:00:00,-144.9,7851.5,10002.4,15680.9,18272.0,804.6999999999999,283430.8
2022-01-11 16:00:00,-30.0,7859.4,16091.099999999999,14317.1,20664.9,18.9,294190.8
2022-01-11 17:00:00,-33.5,7823.0,18409.8,12340.2,22072.9,15.9,293305.2
2022-01-11 18:00:00,-443.6,7713.5,9576.3,10784.6,23414.899999999998,13.2,286607.2
2022-01-11 19:00:00,-1153.1,7662.3,3125.5,9888.1,23728.7,14.2,271016.6
2022-01-11 20:00:00,-5141.1,7662.2,1014.0,7151.3,23030.7,14.1,256832.1
2022-01-11 21:00:00,-8748.4,7664.7,991.1,4749.1,21949.7,0.0,245291.0
2022-01-11 22:00:00,-6590.8,7585.3,569.3,3121.5,21941.899999999998,0.0,230859.3
2022-01-11 23:00:00,-11055.0,7594.1,994.5,2479.7,21472.300000000003,0.0,220438.0
2022-01-12 00:00:00,-15947.8,7521.9,1250.2,2465.8,19709.3,0.0,215001.9
2022-01-12 01:00:00,-18994.8,7462.4,1570.0,3798.6,18011.8,0.0,211720.8
2022-01-12 02:00:00,-19275.3,7447.4,1499.3,3095.1,17585.9,0.0,213104.0
2022-01-12 03:00:00,-17912.1,7421.9,1426.8,3718.2,15705.3,5.6,217844.3
2022-01-12 04:00:00,-8390.7,7388.1,2122.2,4183.9,14380.6,11.3,227530.6
2022-01-12 05:00:00,-1958.1000000000001,7413.4,10618.7,4285.8,13183.5,13.3,254883.9
2022-01-12 06:00:00,-574.4000000000001,7480.7,12356.2,3999.1,12781.4,15.4,279705.1
2022-01-12 07:00:00,-581.0,7466.1,19376.4,4348.9,12457.1,1137.1999999999998,289207.2
2022-01-12 08:00:00,-425.7,7489.9,16503.0,5834.6,12370.0,9222.7,290894.5
2022-01-12 09:00:00,-295.9,7420.7,12399.6,6794.5,12413.6,21566.5,293849.8
2022-01-12 10:00:00,-203.3,7439.5,6109.0,8029.5,13349.7,32815.2,294234.2
2022-01-12 11:00:00,-1107.4,7431.4,1689.4,8006.8,14624.1,40744.8,292327.1
2022-01-12 12:00:00,-1485.7,7478.1,2431.3999999999996,9159.6,16490.0,36776.4,289232.69999999995
2022-01-12 13:00:00,-1191.7,7493.8,3664.8,11404.4,18228.2,24176.5,285187.0
2022-01-12 14:00:00,-123.4,7541.2,8449.1,11961.2,21053.3,10365.4,284833.19999999995
2022-01-12 15:00:00,-304.4,7581.1,10069.8,14057.9,24806.8,1192.3,286987.4
2022-01-12 16:00:00,-499.7,7551.5,11738.0,14025.3,29424.1,13.899999999999999,298767.2
2022-01-12 17:00:00,-997.1,7567.6,10335.3,14355.3,31749.6,13.9,297227.8
